1086.61 0.638462 0.062641 -10.032608
1087.11 0.638462 0.062641 -10.032608
1087.61 0.638462 0.062641 -10.032608
1088.11 0.638462 0.062641 -10.032608
1088.61 0.638462 0.062641 -10.032608
1089.11 0.638462 0.062641 -10.032608
1089.61 0.638462 0.062641 -10.032608
1090.11 0.638462 0.062641 -10.032608
1090.61 0.638462 0.062641 -10.032608
1091.11 0.638462 0.062641 -10.032608
1091.61 0.638462 0.062641 -10.032608
1092.11 0.638462 0.062641 -10.032608
1092.61 0.638462 0.062641 -10.032608
1093.11 0.638462 0.062641 -10.032608
1093.61 0.638462 0.062641 -10.032608
1094.11 0.638462 0.062641 -10.032608
1094.61 0.638462 0.062641 -10.032608
1095.11 0.638462 0.062641 -10.032608
1095.61 0.638462 0.062641 -10.032608
1096.11 0.638462 0.062641 -10.032608
1096.61 0.601788 0.068315 -9.907898
1097.11 0.601788 0.068315 -9.907898
1097.61 0.601788 0.068315 -9.907898
1098.11 0.601788 0.068315 -9.907898
1098.61 0.601788 0.068315 -9.907898
1099.11 0.601788 0.068315 -9.907898
1099.61 0.601788 0.068315 -9.907898
1100.11 0.601788 0.068315 -9.907898
1100.61 0.601788 0.068315 -9.907898
1101.11 0.601788 0.068315 -9.907898
1101.61 0.601788 0.068315 -9.907898
1102.11 0.601788 0.068315 -9.907898
1102.61 0.601788 0.068315 -9.907898
1103.11 0.601788 0.068315 -9.907898
1103.61 0.601788 0.068315 -9.907898
1104.11 0.601788 0.068315 -9.907898
1104.61 0.601788 0.068315 -9.907898
1105.11 0.601788 0.068315 -9.907898
1105.61 0.601788 0.068315 -9.907898
1106.11 0.601788 0.068315 -9.907898
1106.61 0.566827 0.082186 -9.782013
1107.11 0.566827 0.082186 -9.782013
1107.61 0.566827 0.082186 -9.782013
1108.11 0.566827 0.082186 -9.782013
1108.61 0.566827 0.082186 -9.782013
1109.11 0.566827 0.082186 -9.782013
1109.61 0.566827 0.082186 -9.782013
1110.11 0.566827 0.082186 -9.782013
1110.61 0.566827 0.082186 -9.782013
1111.11 0.566827 0.082186 -9.782013
1111.61 0.566827 0.082186 -9.782013
1112.11 0.566827 0.082186 -9.782013
1112.61 0.566827 0.082186 -9.782013
1113.11 0.566827 0.082186 -9.782013
1113.61 0.566827 0.082186 -9.782013
1114.11 0.566827 0.082186 -9.782013
1114.61 0.566827 0.082186 -9.782013
1115.11 0.566827 0.082186 -9.782013
1115.61 0.566827 0.082186 -9.782013
1116.11 0.566827 0.082186 -9.782013
1116.61 0.533527 0.088855 -9.654968
1117.11 0.533527 0.088855 -9.654968
1117.61 0.533527 0.088855 -9.654968
1118.11 0.533527 0.088855 -9.654968
1118.61 0.533527 0.088855 -9.654968
1119.11 0.533527 0.088855 -9.654968
1119.61 0.533527 0.088855 -9.654968
1120.11 0.533527 0.088855 -9.654968
1120.61 0.533527 0.088855 -9.654968
1121.11 0.533527 0.088855 -9.654968
1121.61 0.533527 0.088855 -9.654968
1122.11 0.533527 0.088855 -9.654968
1122.61 0.533527 0.088855 -9.654968
1123.11 0.533527 0.088855 -9.654968
1123.61 0.533527 0.088855 -9.654968
1124.11 0.533527 0.088855 -9.654968
1124.61 0.533527 0.088855 -9.654968
1125.11 0.533527 0.088855 -9.654968
1125.61 0.533527 0.088855 -9.654968
1126.11 0.533527 0.088855 -9.654968
1126.61 0.501835 0.095741 -9.526749
1127.11 0.501835 0.095741 -9.526749
1127.61 0.501835 0.095741 -9.526749
1128.11 0.501835 0.095741 -9.526749
1128.61 0.501835 0.095741 -9.526749
1129.11 0.501835 0.095741 -9.526749
1129.61 0.501835 0.095741 -9.526749
1130.11 0.501835 0.095741 -9.526749
1130.61 0.501835 0.095741 -9.526749
1131.11 0.501835 0.095741 -9.526749
1131.61 0.501835 0.095741 -9.526749
1132.11 0.501835 0.095741 -9.526749
1132.61 0.501835 0.095741 -9.526749
1133.11 0.501835 0.095741 -9.526749
1133.61 0.501835 0.095741 -9.526749
1134.11 0.501835 0.095741 -9.526749
1134.61 0.501835 0.095741 -9.526749
1135.11 0.501835 0.095741 -9.526749
1135.61 0.501835 0.095741 -9.526749
1136.11 0.501835 0.095741 -9.526749
1136.61 0.471698 0.103403 -9.397385
1137.11 0.471698 0.103403 -9.397385
1137.61 0.471698 0.103403 -9.397385
1138.11 0.471698 0.103403 -9.397385
1138.61 0.471698 0.103403 -9.397385
1139.11 0.471698 0.103403 -9.397385
1139.61 0.471698 0.103403 -9.397385
1140.11 0.471698 0.103403 -9.397385
1140.61 0.471698 0.103403 -9.397385
1141.11 0.471698 0.103403 -9.397385
1141.61 0.471698 0.103403 -9.397385
1142.11 0.471698 0.103403 -9.397385
1142.61 0.471698 0.103403 -9.397385
1143.11 0.471698 0.103403 -9.397385
1143.61 0.471698 0.103403 -9.397385
1144.11 0.471698 0.103403 -9.397385
1144.61 0.471698 0.103403 -9.397385
1145.11 0.471698 0.103403 -9.397385
1145.61 0.471698 0.103403 -9.397385
1146.11 0.471698 0.103403 -9.397385
1146.61 0.443064 0.116417 -9.266846
1147.11 0.443064 0.116417 -9.266846
1147.61 0.443064 0.116417 -9.266846
1148.11 0.443064 0.116417 -9.266846
1148.61 0.443064 0.116417 -9.266846
1149.11 0.443064 0.116417 -9.266846
1149.61 0.443064 0.116417 -9.266846
1150.11 0.443064 0.116417 -9.266846
1150.61 0.443064 0.116417 -9.266846
1151.11 0.443064 0.116417 -9.266846
1151.61 0.443064 0.116417 -9.266846
1152.11 0.443064 0.116417 -9.266846
1152.61 0.443064 0.116417 -9.266846
1153.11 0.443064 0.116417 -9.266846
1153.61 0.443064 0.116417 -9.266846
1154.11 0.443064 0.116417 -9.266846
1154.61 0.443064 0.116417 -9.266846
1155.11 0.443064 0.116417 -9.266846
1155.61 0.443064 0.116417 -9.266846
1156.11 0.443064 0.116417 -9.266846
1156.61 0.415879 0.133405 -9.135147
1157.11 0.415879 0.133405 -9.135147
1157.61 0.415879 0.133405 -9.135147
1158.11 0.415879 0.133405 -9.135147
1158.61 0.415879 0.133405 -9.135147
1159.11 0.415879 0.133405 -9.135147
1159.61 0.415879 0.133405 -9.135147
1160.11 0.415879 0.133405 -9.135147
1160.61 0.415879 0.133405 -9.135147
1161.11 0.415879 0.133405 -9.135147
1161.61 0.415879 0.133405 -9.135147
1162.11 0.415879 0.133405 -9.135147
1162.61 0.415879 0.133405 -9.135147
1163.11 0.415879 0.133405 -9.135147
1163.61 0.415879 0.133405 -9.135147
1164.11 0.415879 0.133405 -9.135147
1164.61 0.415879 0.133405 -9.135147
1165.11 0.415879 0.133405 -9.135147
1165.61 0.415879 0.133405 -9.135147
1166.11 0.415879 0.133405 -9.135147
1166.61 0.306060 0.14256 -9.002274
1167.11 0.306060 0.14256 -9.002274
1167.61 0.306060 0.14256 -9.002274
1168.11 0.306060 0.14256 -9.002274
1168.61 0.306060 0.14256 -9.002274
1169.11 0.306060 0.14256 -9.002274
1169.61 0.306060 0.14256 -9.002274
1170.11 0.306060 0.14256 -9.002274
1170.61 0.306060 0.14256 -9.002274
1171.11 0.306060 0.14256 -9.002274
1171.61 0.306060 0.14256 -9.002274
1172.11 0.306060 0.14256 -9.002274
1172.61 0.306060 0.14256 -9.002274
1173.11 0.306060 0.14256 -9.002274
1173.61 0.306060 0.14256 -9.002274
1174.11 0.306060 0.14256 -9.002274
1174.61 0.306060 0.14256 -9.002274
1175.11 0.306060 0.14256 -9.002274
1175.61 0.306060 0.14256 -9.002274
1176.11 0.306060 0.14256 -9.002274
1176.61 0.365649 0.148074 -8.868240
1177.11 0.365649 0.148074 -8.868240
1177.61 0.365649 0.148074 -8.868240
1178.11 0.365649 0.148074 -8.868240
1178.61 0.365649 0.148074 -8.868240
1179.11 0.365649 0.148074 -8.868240
1179.61 0.365649 0.148074 -8.868240
1180.11 0.365649 0.148074 -8.868240
1180.61 0.365649 0.148074 -8.868240
1181.11 0.365649 0.148074 -8.868240
1181.61 0.365649 0.148074 -8.868240
1182.11 0.365649 0.148074 -8.868240
1182.61 0.365649 0.148074 -8.868240
1183.11 0.365649 0.148074 -8.868240
1183.61 0.365649 0.148074 -8.868240
1184.11 0.365649 0.148074 -8.868240
1184.61 0.365649 0.148074 -8.868240
1185.11 0.365649 0.148074 -8.868240
1185.61 0.365649 0.148074 -8.868240
1186.11 0.365649 0.148074 -8.868240
1186.61 0.342500 0.145309 -8.733047
1187.11 0.342500 0.145309 -8.733047
1187.61 0.342500 0.145309 -8.733047
1188.11 0.342500 0.145309 -8.733047
1188.61 0.342500 0.145309 -8.733047
1189.11 0.342500 0.145309 -8.733047
1189.61 0.342500 0.145309 -8.733047
1190.11 0.342500 0.145309 -8.733047
1190.61 0.342500 0.145309 -8.733047
1191.11 0.342500 0.145309 -8.733047
1191.61 0.342500 0.145309 -8.733047
1192.11 0.342500 0.145309 -8.733047
1192.61 0.342500 0.145309 -8.733047
1193.11 0.342500 0.145309 -8.733047
1193.61 0.342500 0.145309 -8.733047
1194.11 0.342500 0.145309 -8.733047
1194.61 0.342500 0.145309 -8.733047
1195.11 0.342500 0.145309 -8.733047
1195.61 0.342500 0.145309 -8.733047
1196.11 0.342500 0.145309 -8.733047
1196.61 0.320594 0.13668 -8.596680
1197.11 0.320594 0.13668 -8.596680
1197.61 0.320594 0.13668 -8.596680
1198.11 0.320594 0.13668 -8.596680
1198.61 0.320594 0.13668 -8.596680
1199.11 0.320594 0.13668 -8.596680
1199.61 0.320594 0.13668 -8.596680
1200.11 0.320594 0.13668 -8.596680
1200.61 0.320594 0.13668 -8.596680
1201.11 0.320594 0.13668 -8.596680
