1098.47 0.155516 0.0422557 -10.032600
1108.47 0.157509 0.0428217 -9.907900
1118.47 0.157899 0.0429327 -9.782010
1128.47 0.151855 0.0412168 -9.654970
1138.47 0.163801 0.0446113 -9.526750
1148.47 0.179587 0.0491141 -9.397380
1158.47 0.172444 0.0470742 -9.266850
1168.47 0.129466 0.0348879 -9.135150
1178.47 0.110274 0.0295018 -9.002270
1188.47 0.113105 0.0302938 -8.868240
1198.47 0.134077 0.0361874 -8.733050
1208.47 0.136915 0.0369883 -8.596680
1218.47 0.16263 0.0442779 -8.459150
1228.47 0.180362 0.0493356 -8.320470
1238.47 0.166381 0.0453458 -8.180620
1248.47 0.157759 0.0428928 -8.039600
1258.47 0.132385 0.0357103 -7.897420
1268.47 0.112401 0.0300968 -7.754070
1278.47 0.105441 0.0281518 -7.609560
1288.47 0.0998672 0.0265984 -7.463880
1298.47 0.0920795 0.0244345 -7.317050
1308.47 0.111759 0.029917 -7.169040
1318.47 0.138487 0.0374324 -7.019870
1328.47 0.117946 0.0316501 -6.869540
1338.47 0.11421 0.0306032 -6.718030
1348.47 0.114289 0.0253391 -6.565370
1358.47 0.0594732 0.0149546 -6.411540
1368.47 0.0826928 0.0245329 -6.256560
1378.47 0.0953564 0.016798 -6.100400
1388.47 0.065018 0.0199676 -5.943090
1398.47 0.0611877 0.0216732 -5.784590
1408.47 0.0735748 0.0236066 -5.624950
1418.47 0.0671118 0.0200317 -5.464140
1428.47 0.0443349 0.00993196 -5.302160
1438.47 0.0560441 0.0163303 -5.139020
1448.47 0.0620777 0.0145636 -4.974720
1458.47 0.0547027 0.0130948 -4.809240
1468.47 0.0548507 0.0113393 -4.642610
1478.47 0.0379528 0.00855137 -4.474810
1488.47 0.0289009 0.0067281 -4.305850
1498.47 0.028695 0.00751244 -4.135710
1508.47 0.0273334 0.00744509 -3.964420
1518.47 0.0293715 0.0102634 -3.791960
1528.47 0.0542146 0.0155733 -3.618350
1538.47 0.0701673 0.017314 -3.443560
1548.47 0.0798352 0.0245794 -3.267610
1558.47 0.0452086 0.0149907 -3.090500
1568.47 0.0714216 0.0151888 -2.912220
1578.47 0.0684392 0.0168609 -2.732770
1588.47 0.0721729 0.0133378 -2.552170
1598.47 0.0316189 0.0116006 -2.370390
1608.47 0.0451621 0.0104584 -2.187450
1618.47 0.0488768 0.0118707 -2.003360
1628.47 0.0622247 0.0163871 -1.818080
1638.47 0.0413896 0.00827368 -1.631650
1648.47 0.0247535 0.00793765 -1.444060
1658.47 0.0275006 0.00660062 -1.255310
1668.47 0.0225822 0.00508218 -1.065380
1678.47 0.0276033 0.00552736 -0.874298
1688.47 0.02431 0.00647959 -0.682053
1698.47 0.0385523 0.00577706 -0.488632
1708.47 0.0370278 0.010671 -0.294052
1718.47 0.045705 0.0136088 -0.098297
1728.47 0.0466501 0.015296 0.098602
1738.47 0.0450069 0.0191948 0.296677
1748.47 0.0475121 0.0100326 0.495911
1758.47 0.0423387 0.00770748 0.696320
1768.47 0.0370248 0.0107927 0.897888
1778.47 0.0289317 0.00789713 1.100620
1788.47 0.0267179 0.00755989 1.304520
1798.47 0.0314294 0.00619393 1.509570
1808.47 0.0205956 0.00456345 1.715810
1818.47 0.0237976 0.00592767 1.923190
1828.47 0.0265823 0.00694791 2.131740
1838.47 0.0301855 0.00934552 2.341460
1848.47 0.0381272 0.00971426 2.552340
1858.47 0.053698 0.00943779 2.764390
1868.47 0.0370633 0.015109 2.977600
1878.47 0.0472026 0.0106875 3.191970
1888.47 0.0249925 0.00640254 3.407520
1898.47 0.0247822 0.00539573 3.624220
1908.47 0.028763 0.00731233 3.842090
1918.47 0.0226811 0.00436039 4.061110
1928.47 0.0227071 0.00524077 4.281310
1938.47 0.0305685 0.00643795 4.502670
1948.47 0.0319555 0.00784845 4.725210
1958.47 0.0433135 0.0134753 4.948900
1968.47 0.0502699 0.010243 5.173750
1978.47 0.0485953 0.0164928 5.399770
1988.47 0.106197 0.0217315 5.626960
1998.47 0.129416 0.0408509 5.855300
2008.47 0.105218 0.0223703 6.084810
2018.47 0.0903395 0.0222206 6.315490
2028.47 0.125346 0.0357012 6.547340
2038.47 0.134066 0.0490865 6.780340
2048.47 0.160782 0.0327111 7.014510
2058.47 0.163312 0.0444517 7.249850
2068.47 0.111213 0.0381462 7.486340
2078.47 0.0858148 0.0232422 7.724000
2088.47 0.0435332 0.0106132 7.962830
2098.47 0.0205612 0.00614093 8.202820
2108.47 0.0182838 0.00492386 8.443990
2118.47 0.0281571 0.00626782 8.686300
2128.47 0.0341018 0.00602323 8.929780
2138.47 0.02257 0.00659944 9.174440
2148.47 0.0171576 0.00390844 9.420240
2158.47 0.0190305 0.00587913 9.667220
2168.47 0.0313702 0.00823479 9.915380
2178.47 0.0363536 0.0104114 10.164700
2188.47 0.0315001 0.0078205 10.415100
2198.47 0.0342371 0.00956784 10.666800
2208.47 0.0363047 0.00843569 10.919600
2218.47 0.0205319 0.00628105 11.173600
2228.47 0.0228111 0.0065115 11.428700
2238.47 0.0181333 0.00516702 11.685000
2248.47 0.020059 0.00485762 11.942400
2258.47 0.0182099 0.00466216 12.201100
2268.47 0.0145745 0.0045447 12.460800
2278.47 0.0156098 0.00339576 12.721800
2288.47 0.0139658 0.0032673 12.983900
2298.47 0.0139906 0.00284439 13.247200
2308.47 0.0124429 0.00310003 13.511600
2318.47 0.0165777 0.00430785 13.777200
2328.47 0.0177618 0.00413797 14.044000
2338.47 0.0189719 0.00462649 14.312000
2348.47 0.03033 0.0110319 14.581100
2358.47 0.0379086 0.0128513 14.851300
2368.47 0.0284569 0.00949731 15.122800
2378.47 0.0303334 0.00563093 15.395300
2388.47 0.0222349 0.00651469 15.669100
2398.47 0.023862 0.00464662 15.944000
2408.47 0.0193092 0.0039743 16.220100
2418.47 0.0184431 0.0041809 16.497400
2428.47 0.0129127 0.00355817 16.775801
2438.47 0.0134839 0.00409772 17.055401
2448.47 0.0143377 0.00342454 17.336100
2458.47 0.0100891 0.00265706 17.618000
2468.47 0.0148699 0.0037588 17.901100
2478.47 0.0116584 0.0029599 18.185400
2488.47 0.0188517 0.00303792 18.470800
2498.47 0.0193608 0.00383946 18.757299
2508.47 0.0206708 0.00566188 19.045099
2518.47 0.0194871 0.00566801 19.333900
2528.47 0.0217885 0.0054081 19.624001
2538.47 0.0226799 0.00451765 19.915199
2548.47 0.0318641 0.0078971 20.207600
2558.47 0.023711 0.00592644 20.501200
2568.47 0.0184581 0.00395324 20.795900
2578.47 0.0184638 0.00589943 21.091801
2588.47 0.0312148 0.0078887 21.388800
2598.47 0.0222317 0.00553308 21.687000
2608.47 0.0184374 0.00455018 21.986401
2618.47 0.0146423 0.00357621 22.286900
2628.47 0.0118149 0.00285785 22.588699
2638.47 0.0099412 0.00238596 22.891500
2648.47 0.00926947 0.00221773 23.195601
2658.47 0.010687 0.00257335 23.500700
2668.47 0.0114044 0.00275415 23.807100
2678.47 0.0120674 0.0029217 24.114599
2688.47 0.012706 0.00308348 24.423401
2698.47 0.0107128 0.00257984 24.732201
2708.47 0.00858574 0.00204705 25.041000
2718.47 0.0109556 0.00264098 25.349800
2728.47 0.0227855 0.00567721 25.658600
2738.47 0.0552844 0.0143366 25.967400
2748.47 0.0901224 0.023892 26.276199
2758.47 0.101835 0.0271464 26.584999
2768.47 0.123085 0.0330928 26.893801
2778.47 0.152149 0.0413 27.202600
2788.47 0.126893 0.0341635 27.511400
2798.47 0.119694 999.0000 27.820200
